,ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
4978,10852.0,Headphones,Other Brands,349.29217406251587,38.0,0.0,18.0,4.0,1.0
4979,10853.0,Smart Watches,Other Brands,2796.7454842327998,60.0,1.0,3.0,5.0,1.0
4980,10854.0,Laptops,Other Brands,1873.9876984576704,60.0,1.0,,4.0,1.0
4981,10855.0,Smartphones,HP,806.3552085959344,52.0,1.0,13.0,1.0,1.0
4982,10856.0,Smart Watches,Apple,2815.4275683210503,62.0,0.0,17.0,4.0,1.0
4983,10857.0,Smartphones,Apple,1285.093874316986,30.0,1.0,9.0,5.0,1.0
4984,10858.0,Smartphones,Samsung,2137.4928328533824,,0.0,9.0,4.0,1.0
4985,10859.0,Smart Watches,Apple,1037.9605222347311,31.0,1.0,18.0,4.0,1.0
4986,10860.0,Smart Watches,Sony,580.2413268157804,64.0,1.0,2.0,2.0,1.0
4987,10861.0,Laptops,HP,964.1667747050589,62.0,0.0,12.0,5.0,1.0
4988,10862.0,Smart Watches,Apple,435.1639656056456,56.0,1.0,12.0,3.0,1.0
4989,10863.0,Tablets,Samsung,910.8481952370954,67.0,1.0,18.0,1.0,1.0
4990,10864.0,Tablets,Apple,2341.893765455301,19.0,0.0,3.0,2.0,0.0
4991,10865.0,Smart Watches,Apple,2640.871462831192,46.0,1.0,10.0,5.0,1.0
4992,10866.0,Smartphones,Other Brands,978.4622837617412,20.0,1.0,13.0,,1.0
4993,10867.0,Smart Watches,Apple,2203.522338788397,52.0,1.0,16.0,4.0,1.0
4994,10868.0,Smart Watches,Apple,433.8117467188587,27.0,1.0,1.0,,1.0
4995,10869.0,Headphones,Samsung,2971.4859087879854,32.0,1.0,15.0,2.0,1.0
4996,10870.0,Tablets,Samsung,2264.0977899503027,30.0,0.0,9.0,5.0,0.0
4997,10871.0,Smart Watches,Samsung,1777.4579986317067,35.0,0.0,19.0,4.0,1.0
4998,10872.0,Smartphones,HP,643.7454205943645,52.0,0.0,7.0,3.0,0.0
4999,10873.0,Laptops,Samsung,2855.3586100292305,67.0,1.0,6.0,2.0,1.0
5000,10874.0,Smartphones,HP,112.35912462764324,49.0,1.0,3.0,4.0,1.0
5001,10875.0,Headphones,Apple,2506.832143906848,52.0,1.0,9.0,5.0,1.0
5002,10876.0,Headphones,Other Brands,2411.382259479044,68.0,0.0,18.0,4.0,1.0
5003,10877.0,Tablets,HP,1997.769804380997,37.0,0.0,4.0,5.0,1.0
5004,10878.0,Tablets,Samsung,759.350798214965,59.0,1.0,2.0,5.0,1.0
5005,10879.0,Smart Watches,Sony,418.1699214501207,59.0,0.0,17.0,2.0,0.0
5006,10880.0,Headphones,Other Brands,1983.974667313654,58.0,1.0,8.0,3.0,1.0
5007,10881.0,Smartphones,Sony,1896.743362650793,18.0,1.0,3.0,3.0,0.0
5008,10882.0,Laptops,Sony,1519.280595978813,29.0,0.0,2.0,1.0,0.0
5009,10883.0,Tablets,Sony,1380.273574568478,56.0,0.0,3.0,4.0,1.0
5010,10884.0,Smartphones,,554.6437450311882,31.0,0.0,9.0,1.0,0.0
5011,10885.0,Smart Watches,Apple,1881.002698596507,39.0,0.0,6.0,1.0,0.0
5012,,Headphones,Other Brands,2287.410548139161,67.0,1.0,11.0,1.0,1.0
5013,10887.0,Tablets,Other Brands,1911.914692942774,30.0,1.0,2.0,2.0,0.0
5014,10888.0,Tablets,Apple,1744.725603937165,23.0,0.0,17.0,2.0,0.0
5015,10889.0,Tablets,Sony,2689.114535647533,21.0,0.0,3.0,4.0,0.0
5016,10890.0,Headphones,Sony,2531.265410426024,64.0,1.0,15.0,4.0,1.0
5017,10891.0,Smart Watches,Sony,801.2588279840886,32.0,1.0,13.0,4.0,1.0
5018,10892.0,Tablets,HP,1136.861092954717,67.0,0.0,14.0,3.0,0.0
5019,10893.0,,Samsung,1445.8220970890493,65.0,1.0,12.0,3.0,1.0
5020,10894.0,Headphones,Other Brands,655.2003135819226,57.0,1.0,14.0,4.0,1.0
5021,10895.0,Smartphones,Apple,433.6515859625833,34.0,0.0,14.0,1.0,0.0
5022,10896.0,Smart Watches,Apple,1742.6171862811048,69.0,0.0,7.0,5.0,1.0
5023,10897.0,Tablets,Samsung,2017.9276079057552,52.0,0.0,14.0,2.0,0.0
5024,10898.0,,Other Brands,1844.928422462036,19.0,1.0,4.0,2.0,0.0
5025,10899.0,Tablets,Other Brands,387.4128440496854,23.0,0.0,15.0,1.0,0.0
5026,10900.0,Tablets,Apple,1445.670522462586,21.0,1.0,8.0,1.0,0.0
5027,10901.0,Smart Watches,Sony,2639.970514127256,28.0,1.0,19.0,1.0,0.0
5028,10902.0,Smartphones,Apple,754.5707546653103,32.0,1.0,11.0,,1.0
5029,10903.0,Smartphones,Apple,1107.246958186851,33.0,0.0,19.0,2.0,0.0
5030,10904.0,Headphones,HP,1486.9804432980118,18.0,1.0,10.0,4.0,1.0
5031,10905.0,Tablets,Sony,1519.1623145694734,31.0,,5.0,2.0,1.0
5032,10906.0,Laptops,Sony,684.9457979047612,23.0,0.0,11.0,2.0,0.0
5033,10907.0,Smartphones,Apple,1607.153343460377,50.0,1.0,5.0,4.0,1.0
5034,10908.0,Smartphones,Sony,1202.4804087041773,53.0,0.0,1.0,4.0,1.0
5035,10909.0,Smart Watches,Sony,2304.196522328003,61.0,0.0,16.0,4.0,1.0
5036,,Tablets,HP,501.7260971389846,47.0,0.0,12.0,1.0,0.0
5037,10911.0,Laptops,Sony,2452.763091146213,40.0,0.0,17.0,3.0,0.0
5038,10912.0,Smart Watches,Samsung,2636.261540488432,26.0,1.0,,2.0,0.0
5039,,Laptops,Sony,751.3772717019776,39.0,0.0,16.0,1.0,0.0
5040,10914.0,Tablets,Other Brands,1407.515137764295,32.0,1.0,11.0,4.0,1.0
5041,10915.0,Smart Watches,Samsung,2742.548961858872,38.0,1.0,6.0,1.0,1.0
5042,10916.0,Tablets,Sony,106.07320105783292,50.0,1.0,17.0,5.0,1.0
5043,10917.0,Tablets,Samsung,1694.249680159131,46.0,0.0,2.0,,
5044,10918.0,Tablets,Apple,2167.694203979843,66.0,0.0,16.0,3.0,0.0
5045,10919.0,Smart Watches,Other Brands,2896.7976510817675,67.0,0.0,11.0,1.0,0.0
5046,10920.0,Tablets,Apple,1524.2917965898112,45.0,0.0,5.0,5.0,1.0
5047,10921.0,Smartphones,HP,2312.5512174627643,55.0,0.0,7.0,5.0,1.0
5048,10922.0,Tablets,Samsung,1097.8954335972633,34.0,1.0,5.0,4.0,1.0
5049,10923.0,Headphones,Samsung,1788.8742202838832,,0.0,4.0,1.0,0.0
5050,10924.0,Smart Watches,HP,305.8162545202134,55.0,0.0,12.0,1.0,0.0
5051,10925.0,Tablets,Apple,2647.628110172545,28.0,1.0,19.0,4.0,1.0
5052,10926.0,Tablets,Other Brands,2843.711885084978,55.0,0.0,14.0,4.0,1.0
5053,10927.0,Laptops,Samsung,973.4656527819192,26.0,1.0,15.0,2.0,0.0
5054,10928.0,Smartphones,Samsung,281.91255280914066,26.0,1.0,19.0,5.0,1.0
5055,10929.0,Tablets,Apple,1392.1480833638248,42.0,1.0,10.0,1.0,1.0
5056,10930.0,Laptops,Samsung,2268.8946364109697,48.0,1.0,11.0,3.0,1.0
5057,10931.0,Smartphones,Sony,2742.0253987678266,50.0,1.0,2.0,3.0,1.0
5058,10932.0,Headphones,Samsung,628.3143679009321,18.0,1.0,17.0,4.0,1.0
5059,10933.0,Smartphones,HP,2415.121756887511,22.0,0.0,,1.0,0.0
5060,10934.0,Laptops,Sony,2907.5228179417995,22.0,0.0,18.0,2.0,0.0
5061,10935.0,Tablets,Other Brands,886.2378976336933,35.0,0.0,8.0,2.0,0.0
5062,10936.0,Smart Watches,,2440.5980525512805,69.0,1.0,5.0,4.0,1.0
5063,10937.0,Tablets,Other Brands,2381.429767308336,54.0,0.0,12.0,4.0,1.0
5064,10938.0,Laptops,Sony,1147.2086554121045,55.0,1.0,13.0,2.0,1.0
5065,10939.0,Tablets,Sony,1283.7301007603205,48.0,0.0,9.0,1.0,0.0
5066,10940.0,Smart Watches,Samsung,1823.205140625708,52.0,0.0,9.0,3.0,0.0
5067,10941.0,Headphones,Samsung,1411.1675730640927,47.0,0.0,8.0,4.0,1.0
5068,10942.0,Headphones,Samsung,1417.7274018349913,58.0,0.0,4.0,5.0,1.0
5069,10943.0,Headphones,Other Brands,2458.203509809628,25.0,0.0,5.0,2.0,0.0
5070,10944.0,Smartphones,Sony,2209.701219156097,67.0,1.0,8.0,2.0,1.0
5071,10945.0,Laptops,Samsung,2082.704278086277,27.0,0.0,19.0,5.0,0.0
5072,10946.0,Tablets,Other Brands,158.8554787801818,45.0,1.0,7.0,2.0,1.0
5073,10947.0,Smart Watches,Other Brands,1863.6816124334557,34.0,0.0,7.0,2.0,0.0
5074,10948.0,Tablets,Samsung,2252.6533070168084,31.0,1.0,14.0,1.0,1.0
5075,10949.0,Tablets,Samsung,1221.6066167202775,50.0,0.0,14.0,1.0,0.0
5076,10950.0,Smart Watches,Apple,2980.618001061241,69.0,1.0,4.0,3.0,1.0
5077,10951.0,Smartphones,Sony,1505.041020122679,25.0,1.0,12.0,5.0,1.0
5078,10952.0,Headphones,HP,1309.099196559997,62.0,0.0,3.0,4.0,1.0
5079,10953.0,Laptops,Sony,1334.6311431464878,29.0,1.0,19.0,1.0,0.0
5080,10954.0,Smartphones,HP,2014.7979476975893,69.0,1.0,1.0,2.0,1.0
5081,10955.0,Laptops,Other Brands,361.2161250776834,53.0,0.0,9.0,3.0,0.0
5082,10956.0,Smart Watches,Samsung,2382.6857810423694,36.0,0.0,7.0,,1.0
5083,10957.0,Smart Watches,Other Brands,1050.3032810916825,28.0,0.0,11.0,2.0,0.0
5084,10958.0,Smartphones,HP,1312.698281368023,67.0,1.0,13.0,4.0,1.0
5085,10959.0,Smart Watches,Other Brands,851.3358234092176,50.0,1.0,17.0,2.0,1.0
5086,10960.0,Tablets,Apple,2212.745105942601,65.0,0.0,12.0,1.0,0.0
5087,10961.0,Headphones,Other Brands,2574.340035066575,64.0,1.0,2.0,3.0,1.0
5088,10962.0,Smart Watches,,2334.9366913095746,56.0,0.0,17.0,4.0,1.0
5089,10963.0,Laptops,Samsung,1920.3570356053303,42.0,1.0,16.0,2.0,1.0
5090,10964.0,Smart Watches,Samsung,535.6564561767295,43.0,0.0,15.0,,1.0
5091,10965.0,Headphones,Samsung,1693.1302113358684,19.0,1.0,18.0,5.0,1.0
5092,10966.0,Smart Watches,HP,2932.46065729613,19.0,1.0,14.0,3.0,0.0
5093,10967.0,Smart Watches,HP,2275.855997255965,67.0,0.0,16.0,3.0,0.0
5094,10968.0,Smartphones,HP,2722.516095817553,36.0,1.0,9.0,1.0,1.0
5095,10969.0,Tablets,,829.5000458859686,23.0,0.0,4.0,1.0,0.0
5096,10970.0,Smart Watches,Samsung,1003.2960390555749,,0.0,,3.0,0.0
5097,10971.0,Smart Watches,Apple,1790.3824891936245,31.0,0.0,8.0,5.0,1.0
5098,10972.0,Headphones,Apple,166.7606502323297,36.0,1.0,8.0,5.0,1.0
5099,10973.0,Tablets,HP,299.3273365990772,34.0,0.0,,3.0,0.0
5100,10974.0,Smartphones,HP,2486.869406079016,58.0,0.0,18.0,4.0,1.0
5101,10975.0,Smartphones,HP,1334.284332687938,57.0,1.0,5.0,,1.0
5102,10976.0,Tablets,Apple,2650.35155924967,35.0,0.0,,5.0,1.0
5103,10977.0,Tablets,Apple,2746.4738827996616,30.0,0.0,18.0,2.0,0.0
5104,10978.0,Tablets,Samsung,2652.526999352617,50.0,0.0,19.0,2.0,0.0
5105,10979.0,Smartphones,Samsung,1601.9251209446606,18.0,,6.0,2.0,0.0
5106,10980.0,Headphones,HP,2951.6057827065656,32.0,0.0,,4.0,1.0
5107,10981.0,Tablets,Apple,1125.991578214943,56.0,1.0,16.0,4.0,1.0
5108,10982.0,Tablets,HP,898.5826097620994,,1.0,19.0,5.0,1.0
5109,10983.0,Laptops,Other Brands,1447.2245719371654,33.0,1.0,5.0,5.0,1.0
5110,10984.0,Smartphones,Sony,509.6463708678921,40.0,1.0,8.0,2.0,1.0
5111,10985.0,Smartphones,Sony,261.9350466043331,59.0,1.0,11.0,2.0,1.0
5112,10986.0,Laptops,,208.829573330414,45.0,0.0,16.0,5.0,1.0
5113,10987.0,Tablets,Samsung,1077.0095279275463,,0.0,12.0,4.0,1.0
5114,10988.0,Laptops,Other Brands,2489.969801377893,40.0,1.0,4.0,3.0,1.0
5115,10989.0,Smartphones,Sony,2225.538861177259,28.0,1.0,2.0,1.0,0.0
5116,10990.0,Smartphones,Samsung,1909.6301055849297,61.0,0.0,7.0,2.0,0.0
5117,10991.0,Laptops,HP,1154.1106508530115,20.0,0.0,7.0,2.0,0.0
5118,10992.0,Smart Watches,Apple,1303.1595575695917,32.0,1.0,2.0,,1.0
5119,10993.0,Headphones,Apple,1407.2045404515206,45.0,1.0,5.0,3.0,1.0
5120,,Smart Watches,Apple,741.2836680481743,44.0,0.0,8.0,3.0,0.0
5121,10995.0,Smart Watches,HP,546.1963715668029,54.0,1.0,4.0,2.0,1.0
5122,10996.0,Smartphones,HP,1666.362858432823,25.0,0.0,9.0,4.0,0.0
5123,10997.0,Headphones,Samsung,974.2314790376804,20.0,1.0,12.0,3.0,0.0
5124,10998.0,Laptops,Samsung,350.2795299684999,60.0,0.0,17.0,1.0,0.0
5125,10999.0,Smart Watches,Other Brands,2664.272034073599,30.0,1.0,13.0,4.0,1.0
5126,11000.0,Headphones,Other Brands,1114.4465764757997,49.0,1.0,3.0,2.0,1.0
5127,11001.0,Smart Watches,Other Brands,271.176905765216,66.0,0.0,15.0,5.0,1.0
5128,11002.0,Tablets,Apple,443.33994704493136,64.0,1.0,17.0,4.0,1.0
5129,11003.0,Headphones,Apple,1056.0593573344022,41.0,0.0,17.0,5.0,1.0
5130,11004.0,Smartphones,Sony,2504.034279800799,62.0,1.0,13.0,1.0,1.0
5131,11005.0,Tablets,Other Brands,1908.2920541383628,27.0,1.0,12.0,2.0,
5132,11006.0,Laptops,Samsung,2624.9245214199286,54.0,0.0,18.0,1.0,0.0
5133,11007.0,Smartphones,Other Brands,235.4451838557132,66.0,1.0,4.0,,1.0
5134,11008.0,Laptops,Apple,1256.1128716117053,46.0,0.0,11.0,3.0,0.0
5135,11009.0,Tablets,Other Brands,1913.8320144113736,68.0,0.0,6.0,2.0,0.0
5136,11010.0,Headphones,Samsung,434.7015114183502,60.0,1.0,17.0,1.0,1.0
5137,11011.0,Laptops,,964.1771640329996,31.0,1.0,,2.0,1.0
5138,11012.0,Smartphones,Other Brands,991.1985405614254,46.0,1.0,9.0,5.0,1.0
5139,11013.0,Laptops,HP,706.3057204278521,65.0,0.0,14.0,5.0,1.0
5140,11014.0,Smartphones,HP,138.0910773978015,32.0,1.0,8.0,3.0,1.0
5141,11015.0,Headphones,HP,719.4818211547077,33.0,0.0,1.0,3.0,0.0
5142,,Tablets,Sony,2892.180300520234,30.0,0.0,10.0,2.0,0.0
5143,11017.0,Smartphones,HP,1371.439860186562,50.0,0.0,8.0,3.0,0.0
5144,11018.0,Tablets,HP,2625.698213395345,30.0,0.0,8.0,2.0,0.0
5145,11019.0,Tablets,Sony,1818.9897457199224,66.0,0.0,10.0,5.0,
5146,11020.0,Headphones,HP,406.76034167948063,23.0,0.0,15.0,1.0,0.0
5147,11021.0,Tablets,Apple,1360.6258820249602,40.0,0.0,4.0,,1.0
5148,11022.0,Headphones,Apple,2271.819174349243,44.0,1.0,14.0,2.0,1.0
5149,11023.0,Smartphones,Samsung,1587.8322472845523,66.0,1.0,11.0,2.0,1.0
5150,11024.0,Smartphones,HP,2473.01381456094,23.0,1.0,8.0,3.0,0.0
5151,11025.0,Laptops,Samsung,2141.3394991999685,21.0,0.0,1.0,4.0,0.0
5152,11026.0,Tablets,Sony,236.2202483654947,42.0,0.0,,1.0,0.0
5153,11027.0,Smart Watches,Sony,715.2399366365727,69.0,1.0,16.0,5.0,1.0
5154,11028.0,Headphones,Apple,2968.40060875237,19.0,1.0,3.0,3.0,0.0
5155,11029.0,Tablets,Samsung,1945.5716215946345,57.0,1.0,1.0,2.0,1.0
5156,11030.0,Smart Watches,Apple,342.6624464023219,35.0,0.0,2.0,4.0,1.0
5157,11031.0,Smartphones,,2641.91106083522,60.0,0.0,12.0,5.0,1.0
5158,11032.0,Headphones,HP,735.0975355031169,46.0,0.0,19.0,3.0,0.0
5159,11033.0,Smartphones,Other Brands,884.2803488279993,58.0,0.0,9.0,1.0,0.0
5160,11034.0,Smart Watches,Samsung,2891.971210183233,57.0,1.0,18.0,4.0,1.0
5161,11035.0,Laptops,Sony,2147.511862456937,50.0,0.0,12.0,4.0,1.0
5162,11036.0,Smart Watches,Apple,654.1952898884693,29.0,1.0,16.0,2.0,0.0
5163,11037.0,Headphones,Other Brands,1261.4988958472134,62.0,0.0,12.0,3.0,0.0
5164,11038.0,Laptops,Samsung,2891.588662779889,,0.0,2.0,,1.0
5165,11039.0,Smartphones,Sony,1525.4141876091296,35.0,0.0,16.0,1.0,0.0
5166,11040.0,Tablets,Apple,1418.6850032163031,40.0,1.0,1.0,5.0,1.0
5167,11041.0,Laptops,Samsung,2782.1670641218334,42.0,0.0,19.0,4.0,1.0
5168,11042.0,Smartphones,Other Brands,1167.0669226448942,,1.0,18.0,3.0,1.0
5169,11043.0,Headphones,Apple,2823.7573538979364,22.0,0.0,14.0,4.0,0.0
5170,11044.0,Tablets,Apple,2953.253463426969,26.0,1.0,14.0,4.0,1.0
5171,11045.0,Smartphones,Other Brands,1453.115161005955,56.0,0.0,1.0,1.0,0.0
5172,11046.0,Smartphones,Other Brands,519.9559868902566,66.0,0.0,18.0,2.0,0.0
5173,11047.0,Smartphones,Samsung,1476.8329520623645,48.0,1.0,6.0,,1.0
5174,11048.0,Smartphones,Apple,2565.8345199382406,35.0,0.0,7.0,1.0,0.0
5175,11049.0,Smart Watches,Samsung,990.2707600293396,31.0,0.0,12.0,1.0,0.0
5176,11050.0,Smartphones,,,35.0,1.0,16.0,1.0,
5177,11051.0,Laptops,Other Brands,2943.414774468597,64.0,1.0,14.0,5.0,1.0
5178,11052.0,Laptops,Samsung,759.2184379051422,33.0,0.0,14.0,4.0,
5179,11053.0,Headphones,Apple,104.41717642221911,48.0,1.0,6.0,1.0,1.0
5180,11054.0,Smart Watches,Apple,1578.7113662666045,41.0,0.0,18.0,3.0,0.0
5181,11055.0,Headphones,Apple,135.76013584141802,43.0,1.0,4.0,4.0,
5182,11056.0,Tablets,HP,336.1692468357951,69.0,0.0,12.0,2.0,0.0
5183,11057.0,Smartphones,Apple,937.6709150094068,33.0,1.0,4.0,5.0,1.0
5184,11058.0,Smartphones,Other Brands,2326.737274874652,50.0,1.0,5.0,4.0,1.0
5185,11059.0,Laptops,HP,1030.0188502518952,58.0,1.0,16.0,2.0,1.0
5186,11060.0,Smartphones,Apple,778.2501117104587,50.0,1.0,8.0,3.0,1.0
5187,11061.0,Smartphones,Other Brands,1309.607004174008,42.0,1.0,3.0,2.0,1.0
5188,11062.0,Tablets,HP,2289.993228319084,27.0,1.0,12.0,1.0,0.0
5189,11063.0,Laptops,HP,615.2855959530117,21.0,0.0,15.0,1.0,0.0
5190,11064.0,Laptops,,989.8700210089096,19.0,1.0,15.0,5.0,1.0
5191,11065.0,Headphones,HP,2141.778314261075,61.0,1.0,15.0,1.0,1.0
5192,11066.0,Laptops,HP,2611.852162474001,51.0,0.0,1.0,5.0,1.0
5193,11067.0,Tablets,Other Brands,2985.414581522374,45.0,1.0,2.0,1.0,1.0
5194,11068.0,Tablets,Other Brands,710.2869480307569,54.0,0.0,8.0,4.0,1.0
5195,11069.0,Headphones,Apple,826.600660222749,65.0,1.0,17.0,4.0,1.0
5196,11070.0,Laptops,,2443.3252552569056,65.0,0.0,6.0,5.0,1.0
5197,11071.0,Smart Watches,Sony,2608.6032522692785,61.0,0.0,19.0,3.0,0.0
5198,11072.0,Headphones,Apple,1736.1697624379326,43.0,1.0,,5.0,1.0
5199,11073.0,Headphones,HP,2458.1529491284878,37.0,1.0,18.0,3.0,1.0
5200,11074.0,Tablets,Sony,1429.8861538946671,43.0,1.0,16.0,2.0,1.0
5201,11075.0,Laptops,Apple,1081.278875041138,53.0,1.0,3.0,2.0,1.0
5202,11076.0,Smartphones,HP,448.825947405875,47.0,1.0,18.0,4.0,1.0
5203,11077.0,Smart Watches,Samsung,2778.283450140712,26.0,1.0,7.0,3.0,0.0
5204,11078.0,Tablets,Sony,442.7250738633255,21.0,0.0,3.0,2.0,0.0
5205,,Smartphones,Other Brands,2417.1141388683577,30.0,0.0,8.0,1.0,0.0
5206,11080.0,Laptops,Other Brands,2096.892106280364,33.0,0.0,10.0,2.0,0.0
5207,11081.0,Headphones,Samsung,378.6163207889924,37.0,0.0,2.0,5.0,1.0
5208,11082.0,Headphones,Other Brands,319.6225124204402,46.0,1.0,10.0,3.0,1.0
5209,11083.0,Smartphones,Other Brands,2023.3787679943505,47.0,0.0,18.0,3.0,0.0
5210,11084.0,Tablets,HP,667.7583934202634,68.0,1.0,8.0,4.0,1.0
5211,11085.0,Smart Watches,Sony,2408.9807149907383,51.0,0.0,3.0,1.0,0.0
5212,11086.0,Smart Watches,Apple,1532.574666518322,50.0,0.0,9.0,1.0,0.0
5213,11087.0,Smartphones,,1458.339647650812,19.0,1.0,18.0,3.0,0.0
5214,11088.0,Smart Watches,Sony,643.1750128739371,19.0,1.0,3.0,4.0,1.0
5215,11089.0,Smart Watches,Other Brands,1289.2339722013894,37.0,0.0,18.0,4.0,1.0
5216,11090.0,Smartphones,HP,1749.1777821442606,54.0,0.0,8.0,3.0,0.0
5217,11091.0,Smart Watches,Apple,469.6357857269725,58.0,1.0,10.0,4.0,1.0
5218,11092.0,Smartphones,Samsung,2237.764788825278,24.0,0.0,11.0,3.0,0.0
5219,11093.0,Tablets,HP,474.083815991749,54.0,1.0,12.0,3.0,1.0
5220,11094.0,Headphones,Apple,2541.502977198169,41.0,0.0,14.0,1.0,0.0
5221,11095.0,Smart Watches,Sony,2402.4471181427025,,0.0,10.0,1.0,0.0
5222,11096.0,Tablets,Apple,2675.1981323821446,36.0,0.0,10.0,2.0,0.0
5223,11097.0,Smart Watches,HP,154.40988054529043,47.0,1.0,15.0,1.0,1.0
5224,11098.0,Headphones,Apple,1941.50239725617,52.0,1.0,11.0,3.0,1.0
5225,,Laptops,Sony,2375.1497709598752,28.0,0.0,14.0,5.0,0.0
5226,11100.0,Laptops,HP,1171.265951422516,54.0,1.0,19.0,2.0,1.0
5227,11101.0,Smart Watches,HP,2906.6477820719206,24.0,1.0,2.0,3.0,0.0
5228,11102.0,Smartphones,HP,287.1421067384201,20.0,,2.0,3.0,0.0
5229,11103.0,Tablets,HP,1698.0485278109095,56.0,0.0,13.0,2.0,0.0
5230,11104.0,Smart Watches,Sony,2645.5919081249103,45.0,1.0,10.0,,1.0
5231,11105.0,Smart Watches,Apple,952.1347523132952,41.0,1.0,2.0,3.0,1.0
5232,11106.0,Smart Watches,Sony,1373.3580035869493,53.0,0.0,6.0,4.0,1.0
5233,11107.0,Laptops,Apple,2904.6989980430944,48.0,0.0,6.0,4.0,1.0
5234,11108.0,Tablets,Apple,2047.6942944050445,37.0,0.0,18.0,2.0,0.0
5235,11109.0,Laptops,Other Brands,2136.429200603331,51.0,0.0,3.0,1.0,0.0
5236,11110.0,Headphones,HP,1053.0145786044277,35.0,1.0,18.0,3.0,1.0
5237,11111.0,Smartphones,Apple,1986.3857079401057,38.0,0.0,15.0,5.0,1.0
5238,11112.0,Smart Watches,HP,1778.2913454760542,61.0,1.0,13.0,4.0,1.0
5239,11113.0,Headphones,Apple,767.5685494212456,40.0,1.0,5.0,1.0,1.0
5240,11114.0,Laptops,Apple,767.8671112338235,27.0,1.0,7.0,,0.0
5241,11115.0,Smartphones,HP,539.2555024646664,41.0,1.0,18.0,1.0,
5242,11116.0,Headphones,Samsung,2986.362622072593,28.0,1.0,8.0,3.0,0.0
5243,11117.0,Smart Watches,Sony,318.065832960467,22.0,1.0,5.0,3.0,0.0
5244,11118.0,Smart Watches,Apple,2641.8343167927137,60.0,1.0,13.0,4.0,1.0
5245,11119.0,Smart Watches,Samsung,1165.621058484357,64.0,0.0,10.0,4.0,1.0
5246,11120.0,Smart Watches,Other Brands,776.456704163021,46.0,0.0,12.0,3.0,0.0
5247,11121.0,Tablets,Apple,331.5777952655174,20.0,0.0,7.0,3.0,0.0
5248,11122.0,Smart Watches,Sony,2002.008779349504,61.0,1.0,1.0,3.0,1.0
5249,11123.0,Smartphones,HP,1209.7561187751282,55.0,0.0,12.0,2.0,0.0
5250,11124.0,Smart Watches,Samsung,1902.498673676031,48.0,0.0,11.0,2.0,0.0
5251,11125.0,Smartphones,HP,405.09354335535534,37.0,0.0,9.0,5.0,1.0
5252,11126.0,Laptops,Samsung,1009.3553370975357,18.0,1.0,17.0,5.0,1.0
5253,11127.0,Laptops,HP,934.749454860436,42.0,0.0,18.0,1.0,0.0
5254,11128.0,Tablets,Samsung,2434.935880356494,,0.0,2.0,,0.0
5255,11129.0,Headphones,Other Brands,900.1907984766314,67.0,1.0,12.0,2.0,1.0
5256,11130.0,Laptops,Apple,1994.3415569265928,36.0,0.0,8.0,3.0,
5257,11131.0,Headphones,Other Brands,496.681900560319,44.0,0.0,,2.0,0.0
5258,11132.0,Headphones,Samsung,1864.2610342341263,46.0,1.0,11.0,,1.0
5259,11133.0,Smart Watches,,2973.987850510796,27.0,1.0,1.0,3.0,0.0
5260,11134.0,Smart Watches,Sony,1131.2877453360973,44.0,0.0,15.0,5.0,1.0
5261,,Headphones,Other Brands,464.1286746922057,,0.0,10.0,3.0,0.0
5262,11136.0,Headphones,Samsung,2309.1750108698866,33.0,0.0,8.0,4.0,1.0
5263,11137.0,Laptops,HP,2405.100696274504,37.0,0.0,19.0,3.0,0.0
5264,11138.0,Laptops,HP,1092.131635950164,58.0,0.0,7.0,5.0,1.0
5265,11139.0,Headphones,Other Brands,2366.9885292801946,24.0,1.0,13.0,2.0,0.0
5266,11140.0,Tablets,Sony,384.6318565929283,20.0,0.0,5.0,2.0,0.0
5267,11141.0,Tablets,,535.1351169767803,57.0,1.0,14.0,4.0,1.0
5268,11142.0,Tablets,HP,1853.7670033847917,42.0,1.0,1.0,4.0,1.0
5269,11143.0,Smartphones,Other Brands,2896.1981762488326,29.0,1.0,15.0,3.0,0.0
5270,11144.0,Headphones,Apple,393.0846782971136,61.0,1.0,12.0,5.0,1.0
5271,11145.0,Laptops,Other Brands,650.1901675443326,44.0,0.0,5.0,2.0,0.0
5272,11146.0,Headphones,Apple,1055.351860279737,28.0,0.0,3.0,5.0,0.0
5273,11147.0,Headphones,Other Brands,2829.386572867809,49.0,0.0,11.0,3.0,0.0
5274,11148.0,Smartphones,Other Brands,282.7885166386284,31.0,0.0,15.0,5.0,1.0
5275,11149.0,Headphones,Apple,597.4041814555087,48.0,1.0,6.0,2.0,1.0
5276,11150.0,Smartphones,Samsung,433.00789014905416,35.0,0.0,6.0,1.0,0.0
5277,11151.0,Headphones,HP,928.146194562582,43.0,1.0,1.0,5.0,1.0
5278,11152.0,Smartphones,HP,2961.1023398078173,59.0,0.0,14.0,3.0,0.0
5279,11153.0,Tablets,Samsung,1552.4017666166153,47.0,1.0,14.0,3.0,1.0
5280,11154.0,Smartphones,Sony,2389.703897990259,65.0,0.0,2.0,1.0,0.0
5281,11155.0,Smart Watches,HP,1047.5180611666042,50.0,0.0,14.0,2.0,0.0
5282,11156.0,Tablets,Apple,1785.2979038874485,58.0,0.0,14.0,4.0,1.0
